type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 03:30:08 +0000,2023-11-25 03:34:28 +0000,count,99.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 03:31:37 +0000,2023-11-25 03:36:29 +0000,count,80.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 03:36:30 +0000,2023-11-25 03:41:22 +0000,count,83.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 03:40:18 +0000,2023-11-25 03:43:14 +0000,count,92.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 03:51:09 +0000,2023-11-25 03:56:01 +0000,count,126.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 03:52:53 +0000,2023-11-25 04:02:53 +0000,count,216.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 03:56:02 +0000,2023-11-25 04:00:54 +0000,count,74.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:00:55 +0000,2023-11-25 04:05:47 +0000,count,132.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 04:02:53 +0000,2023-11-25 04:05:19 +0000,count,147.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:05:48 +0000,2023-11-25 04:10:40 +0000,count,36.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:10:41 +0000,2023-11-25 04:15:33 +0000,count,124.0
